STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,PUB_FIPS,CNTYFIPS,YR_SUB,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,FIPSST,FIPSCO,FIPSPLAC,CENTRACT,CENBLOCK,CDCODE,MAT_CENT
AK,AK0122,001,AK0122-002,GRAYLING COMMUNITY/SCHOOL LIBRARY,DAVID LOUIS SCHOOL BUILDING,GRAYLING,99590,0090,YUKON-KOYUKUK,9074535135,CE,NO,576, 0,0, 0,02,290,2008,00,00,15,-159.683044,64.079245,02,290,00000,3,3009,00,X
AK,AK0123,001,AK0123-002,KLAWOCK PUBLIC LIBRARY,615 NORTH PARK STREET,KLAWOCK,99925,0469,PR WALES-OUTER,9077552261,CE,NO,1000, 0,0, 0,02,201,2008,00,00,00,-132.958665,55.556003,02,201,00000,2,1000,00,X
AK,AK0124,001,AK0124-002,LAKE MINCHUMINA COMMUNITY LIBRARY,123 AIRPORT WAY,LAKE MINCHUMINA,99757,0050,YUKON-KOYUKUK,9076743211,CE,NO,1100, 0,0, 0,02,290,2008,00,00,00,-152.382611,63.801605,02,290,42820,4,2138,00,X
AK,AK0126,001,AK0126-002,IGIUGIG TRIBAL LIBRARY,1 AIRPORT ROAD,IGIUGIG,99613,4008,LAKE AND PENINSULA,9075333211,CE,NO,440, 0,0, 0,02,164,2008,00,00,00,-156.483224,58.731394,02,060,39630,1,1078,00,X
AK,AK0127,001,AK0127-002,COFFMAN COVE COMMUNITY LIBRARY,106 DENALI ALLEY,COFFMAN COVE,99918,0135,PR WALES-OUTER KE,9073292080,CE,NO,1152, 0,0, 0,02,201,2008,00,00,00,-131.696402,55.356556,02,130,38970,2,1030,00,X
AK,AK0129,001,AK0129-002,MOUNTAIN VILLAGE PUBLIC LIBRARY,1 SAINT MARY'S HIGHWAY,MOUNTAIN VILLAGE,99632,0085,WADE HAMPTON,9075912970,CE,NO,137, 0,0, 0,02,270,2008,00,00,00,-164.533644,62.16899,02,270,00000,1,1063,00,X
AK,AK0130,001,AK0130-002,THORNE BAY PUBLIC LIBRARY,120 FREEMAN DRIVE,THORNE BAY,99919,0489,PR WALES-OUTER KE,9078283303,CE,NO,1120, 0,0, 0,02,201,2008,00,00,00,-132.527605,55.689438,02,201,77140,1,2021,00,0
AK,AK0133,001,AK0133-002,PILOT POINT TRIBAL LIBRARY,2200 MAIN STREET,PILOT POINT,99649,0448,LAKE AND PENINSULA,9077972273,CE,NO,768, 0,0, 0,02,164,2008,00,00,00,-157.386163,57.526234,02,164,80100,1,2050,00,X
AK,AK0134,001,AK0134-001,WHALE PASS COMMUNITY LIBRARY,BEACH ROAD LOT 3 BLOCK 14,WHALE PASS,99950,9999,PR WALES-OUTER KE,9078465226,CE,NO,1500, 0,0, 0,02,201,2008,00,00,00,-132.879348,55.764769,02,201,00000,1,1066,00,X
AK,AK0135,001,AK0135-001,TOGIAK PUBLIC LIBRARY AND CULTURAL CENTER,SECOND AVENUE AND G STREET,TOGIAK,99678,0353,DILLINGHAM,9074935317,CE,NO,850, 0,0, 0,02,070,2008,02,00,00,-160.391925,59.060073,02,070,77690,1,3008,00,X
AL,AL0001,003,AL0001-003,CARL ELLIOTT REGIONAL LIBRARY SYSTEM,98 18TH STREET EAST,JASPER,35501,5491,WALKER,2052212568,CE,NO,-1,20,0, 0,01,127,2008,09,00,00,-87.273906,33.833399,01,127,38416,203,1050,04,0
AL,AL0002,002,100-001,ARLEY PUBLIC LIBRARY,6788 COUNTY ROAD 41,ARLEY,35541,0146,WINSTON,2053870129,CE,NO,500, 0,0, 0,01,133,2008,00,00,00,-87.2234,34.049972,01,133,00000,9955,6063,04,0
AL,AL0003,002,100-002,CORDOVA PUBLIC LIBRARY,87 MAIN STREET,CORDOVA,35550,1414,WALKER,2054839578,CE,NC,1836, 0,0, 0,01,127,2008,00,00,15,-87.182924,33.756426,01,127,17368,215,1026,04,2
AL,AL0004,002,100-003,DORA PUBLIC LIBRARY,1485 SHARON BLVD,DORA,35062,0700,WALKER,2056483211,CE,NC,420, 0,0, 0,01,127,2008,00,00,00,-87.07569,33.743559,01,127,21136,217,3025,04,0
AL,AL0005,002,100-004,DOUBLE SPRINGS PUBLIC LIBRARY,637 BLAKE DRIVE,DOUBLE SPRINGS,35553,0555,WINSTON,2054892412,CE,NO,1500, 0,0, 0,01,133,2008,00,00,15,-87.383461,34.147032,01,133,21280,9956,2046,04,0
AL,AL0006,002,100-005,HALEYVILLE PUBLIC LIBRARY,913 20TH STREET,HALEYVILLE,35565,1323,WINSTON,2054867450,CE,NO,3600, 0,0, 0,01,133,2008,00,00,00,-87.623386,34.22639,01,133,32704,9958,4001,04,0
AL,AL0007,002,100-006,JASPER PUBLIC LIBRARY,98 EAST 18TH STREET,JASPER,35501,5491,WALKER,2052218512,CE,NC,20000, 0,0, 0,01,127,2008,00,00,00,-87.273906,33.833399,01,127,38416,203,1050,04,0
AL,AL0009,002,100-008,SUMITON PUBLIC LIBRARY,416 STATE STREET,SUMITON,35148,0010,WALKER,2056487451,CE,NC,2500, 0,0, 0,01,127,2008,00,00,15,-87.049527,33.749579,01,127,73848,218,1037,04,0
AL,AL0010,002,101-000,CHEAHA REGIONAL LIBRARY,935 COLEMAN STREET,HEFLIN,36264,1313,CLEBURNE,2564637125,CE,NO,2500, 0,0, 0,01,029,2008,00,00,00,-85.588945,33.643758,01,029,33976,9596,3047,03,0
AL,AL0010,006,AL0010-006,CHEAHA REGIONAL BOOKMOBILE,935 COLEMAN STREET,HEFLIN,36264,1313,CLEBURNE,2564637125,BS,NO,-3, 0,2, 0,01,029,2008,00,00,00,0,0,00,000,00000,0,0,.,.
AL,AL0011,002,101-001,ANNIE L. AWBREY PUBLIC LIBRARY,736 COLLEGE STREET,ROANOKE,36274,1616,RANDOLPH,3348632632,CE,NO,9000, 0,0, 0,01,111,2008,00,00,00,-85.370667,33.14955,01,111,65040,9905,3003,03,0
AL,AL0012,002,101-002,ASHLAND CITY PUBLIC LIBRARY,"11 2ND AVENUE, N",ASHLAND,36251,0296,CLAY,2563543427,CE,NO,3000, 0,0, 0,01,027,2008,00,00,00,-85.837992,33.274736,01,027,02860,9590,2058,03,0
AL,AL0013,002,999-028,B. B. COMER MEMORIAL LIBRARY,314 NORTH BROADWAY AVENUE,SYLACAUGA,35150,2528,TALLADEGA,2562490961,CE,NO,39000, 0,0, 0,01,121,2008,00,00,00,-86.250724,33.171851,01,121,74352,118,1063,03,0
AL,AL0014,002,101-004,CHEROKEE COUNTY PUBLIC LIBRARY,310 MARY STREET,CENTRE,35960,2026,CHEROKEE,2569275838,CE,NO,6114, 0,0, 0,01,019,2008,00,00,00,-85.67641,34.149289,01,019,13648,9559,1063,03,0
AL,AL0015,002,101-005,EARLE A. RAINWATER MEMORIAL LIBRARY,124 NINTH AVENUE SW,CHILDERSBURG,35044,1642,TALLADEGA,2563787239,CE,NO,9000, 0,0, 0,01,121,2008,00,00,00,-86.355664,33.277527,01,121,14464,113,2001,03,0
AL,AL0016,002,101-006,LINCOLN PUBLIC LIBRARY,49 COMPLEX DRIVE,LINCOLN,35096,5096,TALLADEGA,2057637777,CE,NO,2000, 0,0, 0,01,121,2008,00,00,00,-86.122667,33.604401,01,121,43120,102,2096,03,0
AL,AL0017,002,101-007,LINEVILLE PUBLIC LIBRARY,60119 HIGHWAY 49,LINEVILLE,36266,0482,CLAY,2563965162,CE,NO,-1,20,0, 0,01,027,2008,00,00,00,-85.754449,33.314689,01,027,43264,9589,2083,03,0
AL,AL0018,002,101-008,LUCILE L. MORGAN PUBLIC LIBRARY,541 ROSS STREET,HEFLIN,36264,1339,CLEBURNE,2564632259,CE,NO,2400, 0,0, 0,01,029,2008,00,00,00,-85.587878,33.643743,01,029,33976,9596,3047,03,0
AL,AL0019,002,101-009,OXFORD PUBLIC LIBRARY,213 CHOCCOLOCCO STREET,OXFORD,36203,1617,CALHOUN,2568311750,CE,NC,-1,20,0, 0,01,015,2008,00,00,00,-85.831916,33.615106,01,015,57576,12,1037,03,0
AL,AL0020,002,999-070,TALLADEGA PUBLIC LIBRARY,202 SOUTH STREET E,TALLADEGA,35160,2471,TALLADEGA,2563624211,CE,NO,24323, 0,0, 0,01,121,2008,00,00,00,-86.09972,33.433132,01,121,74592,109,2040,03,0
AL,AL0022,002,999-033,ABBEVILLE MEMORIAL LIBRARY,301 KIRKLAND STREET,ABBEVILLE,36310,2419,HENRY,3345852818,CE,NO,-1,20,0, 0,01,067,2008,00,00,00,-85.250486,31.566764,01,067,00124,302,3005,02,0
AL,AL0023,003,AL0023-003,ARITON - DOT LANEY MEMORIAL LIBRARY,30 WEST MAIN STREET,ARITON,36311,0026,DALE,3347622463,CE,NC,1421, 0,0, 0,01,045,2008,00,00,00,-85.719461,31.600181,01,045,02428,201,1012,02,0
AL,AL0024,002,999-035,BLANCHE R. SOLOMON MEMORIAL LIBRARY,17 PARK STREET,HEADLAND,36345,1747,HENRY,3346932706,CE,NO,4295, 0,0, 0,01,067,2008,00,00,00,-85.342198,31.352311,01,067,33856,305,3024,02,0
AL,AL0025,002,999-061,TUPPER LIGHTFOOT MEMORIAL LIBRARY,164 SOUTH MAIN STREET,BRUNDIDGE,36010,1809,PIKE,3347352145,CE,NO,2775, 0,0, 0,01,109,2008,00,00,00,-85.815509,31.718974,01,109,10240,9893,3002,02,0
AL,AL0026,002,999-079,OZARK-DALE CO. PUBLIC LIBRARY INC.,416 JAMES STREET,OZARK,36360,2090,DALE,3347745480,CE,NC,17604, 0,0, 0,01,045,2008,00,00,00,-85.632774,31.452199,01,045,57648,205,2021,02,0
AL,AL0029,002,517-001,ELTON B. STEPHENS LIBRARY,17 SCHOOL STREET,CLIO,36017,0088,BARBOUR,3343972911,CE,NO,1636, 0,0, 0,01,005,2008,00,00,00,-85.612081,31.70872,01,005,15640,9504,3026,02,0
AL,AL0030,002,517-003,LOUISVILLE PUBLIC LIBRARY,1951 MAIN STREET,LOUISVILLE,36048,0125,BARBOUR,3342665210,CE,NO,-1,20,0, 0,01,005,2008,00,00,00,-85.555289,31.783784,01,005,44344,9503,2052,02,0
AL,AL0031,002,999-077,MARY BERRY BROWN MEMORIAL LIBRARY,1318 HINTON WATERS AVE,MIDLAND CITY,36350,0713,DALE,3349833511,CE,NC,1800, 0,0, 0,01,045,2008,00,00,00,-85.489966,31.326868,01,045,48400,214,5004,02,X
AL,AL0032,002,999-078,NEWTON PUBLIC LIBRARY,203 OATES STREET,NEWTON,36352,9588,DALE,3342993316,CE,NC,3000, 0,0, 0,01,045,2008,00,00,00,-85.596909,31.331992,01,045,54480,213,1024,02,0
AL,AL0033,002,517-004,TOWN AND COUNTY PUBLIC LIBRARY,45 NO. MIDWAY STREET,CLAYTON,36016,0518,BARBOUR,3347753506,CE,NO,2000, 0,0, 0,01,005,2008,00,00,00,-85.458753,31.884566,01,005,15376,9502,3006,02,0
AL,AL0034,002,999-060,TROY PUBLIC LIBRARY,300 NORTH THREE NOTCH STREET,TROY,36081,2022,PIKE,3345661314,CE,NO,11418, 0,0, 0,01,109,2008,00,00,00,-85.972212,31.80935,01,109,76920,9890,1034,02,0
AL,AL0035,002,999-058,UNION SPRINGS PUBLIC LIBRARY,103 NORTH PRAIRIE STREET,UNION SPRINGS,36089,1616,BULLOCK,3347382760,CE,NO,4000, 0,0, 0,01,011,2008,00,00,00,-85.716099,32.140637,01,011,77880,9522,3009,02,0
AL,AL0037,002,103-001,ANDALUSIA PUBLIC LIBRARY,212 SOUTH THREE NOTCH STREET,ANDALUSIA,36420,3710,COVINGTON,3342226612,CE,NO,11869, 0,0, 0,01,039,2008,00,00,00,-86.482943,31.30676,01,039,01708,9621,1038,02,0
AL,AL0038,002,103-002,BRANTLEY PUBLIC LIBRARY,10 MLK DR.,BRANTLEY,36009,0045,CRENSHAW,3345278624,CE,NO,-1,20,0, 0,01,041,2008,00,00,15,-86.35482,31.590889,01,041,00000,9638,1021,02,X
AL,AL0039,002,999-034,ELBA PUBLIC LIBRARY,406 SIMMONS STREET,ELBA,36323,1759,COFFEE,3348976921,CE,NO,5000, 0,0, 0,01,031,2008,00,00,00,-86.065581,31.41455,01,031,23296,105,5002,02,0
AL,AL0040,002,103-004,EMMA KNOX KENAN PUBLIC LIBRARY,312 SOUTH COMMERCE STREET,GENEVA,36340,0550,GENEVA,3346842459,CE,NO,2700, 0,0, 0,01,061,2008,00,00,00,-85.865083,31.036222,01,061,29464,503,1029,02,0
AL,AL0041,002,999-041,ENTERPRISE PUBLIC LIBRARY,101 EAST GRUBBS STREET,ENTERPRISE,36330,2531,COFFEE,3343472636,CE,NO,12000, 0,0, 0,01,031,2008,00,00,00,-85.853377,31.313671,01,031,24184,109,1029,02,0
AL,AL0042,002,103-006,FLORALA PUBLIC LIBRARY,1214 FOURTH STREET,FLORALA,36442,1814,COVINGTON,3348583525,CE,NO,3200, 0,0, 0,01,039,2008,00,00,00,-86.327219,31.005653,01,039,26848,9630,4034,02,4
AL,AL0043,002,AL0043-002,MCGREGOR-MCKINNEY PUBLIC LIBRARY,101 EAST FULTON STREET,HARTFORD,36344,1699,GENEVA,3345882384,CE,NO,2096, 0,0, 0,01,061,2008,00,00,00,-85.696666,31.098263,01,061,33424,504,1063,02,0
AL,AL0044,002,103-008,LUVERNE PUBLIC LIBRARY,148 EAST THIRD AVENUE,LUVERNE,36049,M,CRENSHAW,3343355326,CE,NO,5000, 0,0, 0,01,041,2008,00,00,00,-86.264875,31.71643,01,041,44728,9637,2067,02,X
AL,AL0045,002,103-009,OPP PUBLIC LIBRARY,1604 NORTH MAIN STREET,OPP,36467,0717,COVINGTON,3344936423,CE,NO,8725, 0,0, 0,01,039,2008,00,00,00,-86.25497,31.307128,01,039,57120,9624,3003,02,0
AL,AL0046,002,103-010,SAMSON PUBLIC LIBRARY,200 NORTH JOHNSON STREET,SAMSON,36477,M,GENEVA,3348987806,CE,NO,-1,20,0, 0,01,061,2008,00,00,00,-86.046002,31.118119,01,061,67800,501,2023,02,0
AL,AL0047,002,103-011,SLOCOMB PUBLIC LIBRARY,132 NORTH WASHINGTON STREET,SLOCOMB,36375,1026,GENEVA,3348869009,CE,NO,-1,20,0, 0,01,061,2008,00,00,00,-85.591439,31.10834,01,061,71040,505,3009,02,0
AL,AL0048,002,104-000,HORSESHOE BEND REGIONAL LIBRARY,207 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2058259232,CE,NO,8300, 0,0, 0,01,123,2008,00,00,00,-85.765401,32.833396,01,123,19336,9924,2026,03,0
AL,AL0048,008,AL0048-008,HORSESHOE BEND REGIONAL BOOKMOBILE,207 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2568254554,BS,CC,-3, 0,1, 0,01,123,2008,00,00,00,0,0,00,000,00000,0,0,.,.
AL,AL0049,002,104-001,ADELIA MCCONNELL RUSSELL LIBRARY,318 CHURCH STREET,ALEXANDER CITY,35010,5010,TALLAPOOSA,2563296796,CE,NO,10810, 0,0, 0,01,123,2008,00,00,00,-85.95393,32.941541,01,123,01132,9923,1043,03,0
AL,AL0049,003,AL0049-003,MAMIE'S PLACE,813 CHURCH STREET,ALEXANDER CITY,35010,5010,TALLAPOOSA,2562344644,BR,CC,3250, 0,0, 0,01,123,2008,00,00,00,-85.987698,32.811403,01,123,00000,9923,5016,03,4
AL,AL0050,002,104-002,DADEVILLE PUBLIC LIBRARY,205 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2568257820,CE,NO,1369, 0,0, 0,01,123,2008,00,00,00,-85.765401,32.833391,01,123,19336,9924,2026,03,0
AL,AL0051,002,104-003,GOODWATER PUBLIC LIBRARY,36 WEOGUFKA STREET,GOODWATER,35072,0140,COOSA,2568395741,CE,NO,4600, 0,0, 0,01,037,2008,00,00,00,-86.05253,33.063835,01,037,30640,9610,3008,03,0
AL,AL0052,002,104-004,AUBURN PUBLIC LIBRARY,749 EAST THACH AVENUE,AUBURN,36830,5545,LEE,3345013190,CE,NO,24065, 0,0, 0,01,081,2008,00,00,00,-85.466427,32.604414,01,081,03076,403,2000,03,0
AL,AL0053,002,104-005,LEWIS COOPER JR. MEMORIAL LIBRARY,200 SOUTH 6TH STREET,OPELIKA,36801,0125,LEE,3347055380,CE,NO,10545, 0,0, 0,01,081,2008,00,00,00,-85.375903,32.649085,01,081,57048,416,2045,03,0
AL,AL0054,002,104-006,MILLBROOK PUBLIC LIBRARY,3650 GRANDVIEW ROAD,MILLBROOK,36054,0525,ELMORE,3342856688,CE,NC,6000, 0,0, 0,01,051,2008,00,00,00,-86.361986,32.476778,01,051,48712,313,2000,02,0
AL,AL0055,002,104-007,ROCKFORD PUBLIC LIBRARY,110 MAIN STREET,ROCKFORD,35136,0128,COOSA,2563774911,CE,NO,820, 0,0, 0,01,037,2008,00,00,00,-86.225611,32.871395,01,037,65472,9612,1072,03,0
AL,AL0056,002,104-008,TALLASSEE COMMUNITY LIBRARY,99 FREEMAN AVENUE,TALLASSEE,36078,M,TALLAPOOSA,3342832732,CE,NO,5619, 0,0, 0,01,123,2008,00,00,00,-85.879175,32.540293,01,123,74688,9927,5005,03,0
AL,AL0057,002,104-009,WETUMPKA PUBLIC LIBRARY,212 SOUTH MAIN STREET,WETUMPKA,36092,0249,ELMORE,3345671308,CE,NC,3200, 0,0, 0,01,051,2008,00,00,00,-86.206127,32.53342,01,051,81720,307,1136,02,0
AL,AL0059,002,516-001,FLORENCE-LAUDERDALE PUBLIC LIBRARY,350 NORTH WOOD AVENUE,FLORENCE,35630,4706,LAUDERDALE,2567646564,CE,CC,39500, 0,0, 0,01,077,2008,00,00,00,-87.674645,34.803564,01,077,26896,106,4007,05,0
AL,AL0060,002,999-039,HELEN KELLER PUBLIC LIBRARY,511 NORTH MAIN STREET,TUSCUMBIA,35674,2059,COLBERT,2563837065,CE,NC,10350, 0,0, 0,01,033,2008,00,00,00,-87.7035,34.736557,01,033,77280,205,3002,05,0
AL,AL0061,002,999-042,LEIGHTON PUBLIC LIBRARY,8740 MAIN STREET,LEIGHTON,35646,0484,COLBERT,2564465380,CE,NC,3164, 0,0, 0,01,033,2008,00,00,00,-87.528964,34.700157,01,033,42160,208.0200043,4011,05,0
AL,AL0062,002,999-050,MUSCLE SHOALS PUBLIC LIBRARY,1918 EAST AVALON AVENUE,MUSCLE SHOALS,35661,2402,COLBERT,2563869212,CE,NC,11600, 0,0, 0,01,033,2008,00,00,00,-87.64515,34.744445,01,033,53016,207.0200043,4003,05,0
AL,AL0063,002,516-004,ROGERSVILLE PUBLIC LIBRARY,74 BANK STREET,ROGERSVILLE,35652,0190,LAUDERDALE,2562470151,CE,NC,6800, 0,0, 0,01,077,2008,00,00,00,-87.29206,34.824258,01,077,66216,118,4027,05,0
AL,AL0064,002,999-066,SHEFFIELD PUBLIC LIBRARY,316 NORTH MONTGOMERY AVENUE,SHEFFIELD,35660,2709,COLBERT,2563865634,CE,NC,13000, 0,0, 0,01,033,2008,00,00,00,-87.698531,34.761448,01,033,69648,202,1057,05,0
AL,AL0065,002,106-000,NORTHWEST REGIONAL LIBRARY,185 ASHWOOD DRIVE,WINFIELD,35594,0360,MARION,2054872330,CE,NO,-1,20,0, 0,01,093,2008,00,00,00,-87.815049,33.930855,01,093,82992,9847,2080,04,0
AL,AL0066,002,106-001,CLYDE NIX PUBLIC LIBRARY,350 BEXAR AVENUE W,HAMILTON,35570,1944,MARION,2059214290,CE,NO,3650, 0,0, 0,01,093,2008,00,00,00,-87.992322,34.143187,01,093,32848,9843,3055,04,0
AL,AL0067,002,106-002,KENNEDY PUBLIC LIBRARY,17885 HIGHWAY 96,KENNEDY,35574,0070,LAMAR,2055963670,CE,NO,864, 0,0, 0,01,075,2008,00,00,00,-87.976044,33.586055,01,075,39520,302,2011,04,0
AL,AL0068,002,106-003,MCHS COMMUNITY LIBRARY,8115 US HIGHWAY 43,GUIN,35563,0549,MARION,2054682544,CE,NO,4000, 0,0, 0,01,093,2008,00,00,00,-87.917719,33.982163,01,093,32224,9846,2023,04,0
AL,AL0069,002,106-004,MILLPORT PUBLIC LIBRARY,920 BLACK STREET,MILLPORT,35576,0159,LAMAR,2056624286,CE,NO,3000, 0,0, 0,01,075,2008,00,00,00,-88.089351,33.561569,01,075,48808,302,3037,04,0
AL,AL0070,002,106-005,RUSSELLVILLE PUBLIC LIBRARY,110 EAST LAWRENCE STREET,RUSSELLVILLE,35653,2349,FRANKLIN,2563321535,CE,NO,4000, 0,0, 0,01,059,2008,00,00,00,-87.730263,34.504732,01,059,67056,9730,3060,04,0
AL,AL0071,002,106-006,SULLIGENT PUBLIC LIBRARY,514 ELM STREET,SULLIGENT,35586,0215,LAMAR,2056988631,CE,NO,2778, 0,0, 0,01,075,2008,00,00,00,-88.13174,33.900332,01,075,73728,300,3052,04,0
AL,AL0072,002,106-007,MARY WALLACE COBB MEMORIAL LIBRARY,110 FIRST AVENUE W,VERNON,35592,0357,LAMAR,2056956123,CE,NO,1870, 0,0, 0,01,075,2008,00,00,15,-88.109729,33.709102,01,075,00000,301,4029,04,X
AL,AL0073,002,106-008,WEATHERFORD PUBLIC LIBRARY,307 4TH AVENUE S,RED BAY,35582,0870,FRANKLIN,2563569255,CE,NO,5000, 0,0, 0,01,059,2008,00,00,00,-88.149203,34.410456,01,059,63576,9735,3045,04,X
AL,AL0074,002,106-009,WINFIELD PUBLIC LIBRARY,185 ASHWOOD DRIVE,WINFIELD,35594,0688,MARION,2054872484,CE,NO,3384, 0,0, 0,01,093,2008,00,00,00,-87.815049,33.930855,01,093,82992,9847,2080,04,0
AL,AL0076,002,107-001,ATHENS-LIMESTONE PUBLIC LIBRARY,405 EAST SOUTH STREET,ATHENS,35611,2664,LIMESTONE,2562321233,CE,NO,10000, 0,0, 0,01,083,2008,00,00,00,-86.963939,34.79979,01,083,02956,209,2021,05,4
AL,AL0077,002,107-002,DECATUR PUBLIC LIBRARY,504 CHERRY STREET NE,DECATUR,35602,1766,MORGAN,2563532993,CE,CC,20760, 0,0, 0,01,103,2008,00,00,00,-86.981692,34.607104,01,103,20104,4,1061,05,0
AL,AL0078,002,107-003,HARTSELLE PUBLIC LIBRARY,152 SPARKMAN STREET NW,HARTSELLE,35640,2424,MORGAN,2567739880,CE,NC,5500, 0,0, 0,01,103,2008,00,00,00,-86.934995,34.444234,01,103,33448,53.02999878,6023,05,0
AL,AL0079,002,107-004,LAWRENCE COUNTY PUBLIC LIBRARY,401 COLLEGE STREET,MOULTON,35650,1483,LAWRENCE,2569740883,CE,NC,4836, 0,0, 0,01,079,2008,00,00,00,-87.29446,34.475878,01,079,51600,9798,1026,05,0
AL,AL0080,002,AL0080-004,BALDWIN COUNTY LIBRARY COOPERATIVE,22743 MILWAUKEE STREET,ROBERTSDALE,36567,0399,BALDWIN,2519704010,CE,NC,1000, 0,0, 0,01,003,2008,00,00,00,-87.711907,30.556686,01,003,65208,109.0199966,3060,01,0
AL,AL0080,004,500-000,BALDWIN COUNTY LIBRARY COOPERATIVE,22743 MILWAUKEE STREET,ROBERTSDALE,36567,0399,BALDWIN,2519704010,BS,NC,-3, 0,1, 0,01,003,2008,00,00,00,0,0,00,000,00000,0,0,.,.
AL,AL0081,002,500-001,DAPHNE PUBLIC LIBRARY,2607 U.S. HWY 98,DAPHNE,36526,1225,BALDWIN,2516212818,CE,NC,18000, 0,0, 0,01,003,2008,00,00,00,-87.868943,30.611087,01,003,19648,107.0500031,2058,01,X
AL,AL0082,002,500-002,FAIRHOPE PUBLIC LIBRARY,501 FAIRHOPE AVE.,FAIRHOPE,36532,2490,BALDWIN,2519287483,CE,NC,14000, 0,0, 0,01,003,2008,00,00,15,-87.901851,30.523069,01,003,25240,112.0100021,1097,01,0
AL,AL0083,002,999-072,FOLEY PUBLIC LIBRARY,319 EAST LAUREL AVENUE,FOLEY,36535,2680,BALDWIN,3349437665,CE,NC,7000, 0,0, 0,01,003,2008,00,00,00,-87.679667,30.406372,01,003,26992,115,5084,01,0
AL,AL0084,002,500-004,BAY MINETTE PUBLIC LIBRARY,205  WEST SECOND STREET,BAY MINETTE,36507,4838,BALDWIN,2515801648,CE,NC,12200, 0,0, 0,01,003,2008,00,00,00,-87.776117,30.882587,01,003,04660,105,1038,01,0
AL,AL0085,002,500-005,LOXLEY PUBLIC LIBRARY,1001 LOXLEY AVENUE,LOXLEY,36551,0527,BALDWIN,2519645695,CE,NC,1678, 0,0, 0,01,003,2008,00,00,00,-87.752881,30.619932,01,003,44608,109.0100021,2042,01,0
AL,AL0086,002,500-006,OSCAR JOHNSON MEMORIAL LIBRARY,15965 SILVERHILL AVE.,SILVERHILL,36576,0309,BALDWIN,3349455201,CE,NC,1350, 0,0, 0,01,003,2008,00,00,15,-87.748516,30.545555,01,003,70536,109.0199966,4027,01,0
AL,AL0087,002,999-071,ROBERTSDALE PUBLIC LIBRARY,18301 PENNSYLVANIA STREET,ROBERTSDALE,36567,3072,BALDWIN,2519478960,CE,NC,2000, 0,0, 0,01,003,2008,00,00,00,-87.71341,30.552995,01,003,65208,109.0199966,4004,01,0
AL,AL0088,002,500-008,THOMAS B. NORTON PUBLIC LIBRARY,221 WEST 19TH AVENUE,GULF SHORES,36542,3055,BALDWIN,2519681176,CE,NC,9000, 0,0, 0,01,003,2008,00,00,00,-87.69243,30.272478,01,003,32272,114.0400009,1023,01,0
AL,AL0090,002,501-001,ADAMSVILLE PUBLIC LIBRARY,4825 MAIN STREET,ADAMSVILLE,35005,0241,JEFFERSON,2056743399,CE,NC,1400, 0,0, 0,01,073,2008,00,00,00,-86.953238,33.600132,01,073,00460,121.0400009,4016,.,0
AL,AL0091,002,501-002,BESSEMER PUBLIC LIBRARY,701 9TH AVENUE N,BESSEMER,35020,5305,JEFFERSON,2054287882,CE,NC,10860, 0,0, 0,01,073,2008,00,00,00,-86.97267,33.392696,01,073,05980,104.0199966,1000,07,0
AL,AL0092,002,501-003,EMMET O'NEAL PUBLIC LIBRARY,50 OAK STREET,MOUNTAIN BROOK,35213,4295,JEFFERSON,2058790459,CE,NC,40500, 0,0, 0,01,073,2008,00,00,00,-86.755554,33.500994,01,073,51696,108.0100021,2030,06,0
AL,AL0093,002,501-004,WALTER J. HANNA MEMORIAL LIBRARY,4615 GARY AVENUE,FAIRFIELD,35064,1341,JEFFERSON,2057836007,CE,NC,11300, 0,0, 0,01,073,2008,00,00,00,-86.915247,33.491288,01,073,25120,106.0199966,1051,07,0
AL,AL0094,002,501-005,FULTONDALE PUBLIC LIBRARY,1015 OLD WALKERS CHAPEL ROAD,FULTONDALE,35068,0549,JEFFERSON,2058496335,CE,NC,6595, 0,0, 0,01,073,2008,00,00,15,-86.798343,33.608463,01,073,28552,120.0199966,2017,06,0
AL,AL0095,002,501-006,GARDENDALE-MARTHA MOORE LIBRARY,995 MT OLIVE ROAD,GARDENDALE,35071,4654,JEFFERSON,2056316639,CE,NC,7730, 0,0, 0,01,073,2008,00,00,00,-86.818643,33.65067,01,073,29056,117.0299988,2027,06,0
AL,AL0096,002,501-007,GRAYSVILLE PUBLIC LIBRARY,315 SOUTH MAIN STREET,GRAYSVILLE,35073,1404,JEFFERSON,2056743040,CE,NC,4800, 0,0, 0,01,073,2008,00,00,00,-86.973327,33.626631,01,073,31384,121.0299988,1018,.,0
AL,AL0097,002,501-008,HOMEWOOD PUBLIC LIBRARY,1721 OXMOOR ROAD,HOMEWOOD,35209,4085,JEFFERSON,2053326636,CE,NC,49627, 0,0, 0,01,073,2008,00,00,00,-86.795368,33.475526,01,073,35800,107.0199966,1026,.,0
